year,site,county,plot,week,days_after_transplant,cultivar,wet_hours_week,night_temp_c,rain_mm_week,inoculum_log,infection_event
2023,S03,Hillsborough,S03-2023-P1,5,35,FL-8000,12.3,15.21,35.6,3.52,0
2023,S03,Hillsborough,S03-2023-P1,6,42,FL-8000,28.7,19.0,13.9,3.52,0
2023,S03,Hillsborough,S03-2023-P1,7,49,FL-8000,31.2,20.32,34.6,3.52,0
2023,S03,Hillsborough,S03-2023-P1,8,56,FL-8000,25.3,18.12,23.1,3.52,0
2023,S03,Hillsborough,S03-2023-P1,9,63,FL-8000,20.8,19.63,26.7,3.52,0
2023,S03,Hillsborough,S03-2023-P1,10,70,FL-8000,27.9,19.07,33.2,3.52,0
2023,S03,Hillsborough,S03-2023-P1,11,77,FL-8000,27.1,19.59,62.0,3.52,0
2023,S03,Hillsborough,S03-2023-P1,12,84,FL-8000,36.9,19.38,38.5,3.52,1
2023,S03,Hillsborough,S03-2023-P2,1,7,Sebring,20.0,17.88,19.4,3.26,0
2023,S03,Hillsborough,S03-2023-P2,2,14,Sebring,26.8,16.41,26.9,3.26,0
2023,S03,Hillsborough,S03-2023-P2,3,21,Sebring,24.8,20.02,39.0,3.26,0
2023,S03,Hillsborough,S03-2023-P2,4,28,Sebring,22.5,17.92,26.2,3.26,0
2023,S03,Hillsborough,S03-2023-P2,5,35,Sebring,26.0,17.77,34.7,3.26,0
2023,S03,Hillsborough,S03-2023-P2,6,42,Sebring,26.2,18.12,31.0,3.26,0
2023,S03,Hillsborough,S03-2023-P2,7,49,Sebring,21.3,18.47,19.3,3.26,0
2023,S03,Hillsborough,S03-2023-P2,8,56,Sebring,20.1,16.69,24.8,3.26,0
2023,S03,Hillsborough,S03-2023-P2,9,63,Sebring,25.0,20.14,34.1,3.26,0
2023,S03,Hillsborough,S03-2023-P2,10,70,Sebring,23.7,18.77,40.0,3.26,1
2023,S03,Hillsborough,S03-2023-P2,11,77,Sebring,18.6,17.99,26.0,3.26,0
2023,S03,Hillsborough,S03-2023-P2,12,84,Sebring,21.4,18.49,52.5,3.26,0
2023,S03,Hillsborough,S03-2023-P3,1,7,Sebring,28.2,17.19,8.1,3.65,0
2023,S03,Hillsborough,S03-2023-P3,2,14,Sebring,31.2,17.31,14.2,3.65,0
2023,S03,Hillsborough,S03-2023-P3,3,21,Sebring,14.3,18.48,30.6,3.65,0
2023,S03,Hillsborough,S03-2023-P3,4,28,Sebring,9.9,18.38,18.5,3.65,0
2023,S03,Hillsborough,S03-2023-P3,5,35,Sebring,31.6,21.33,17.6,3.65,1
2023,S03,Hillsborough,S03-2023-P3,6,42,Sebring,31.8,16.2,2.2,3.65,0
2023,S03,Hillsborough,S03-2023-P3,7,49,Sebring,15.5,17.57,11.5,3.65,0
2023,S03,Hillsborough,S03-2023-P3,8,56,Sebring,21.0,17.41,9.8,3.65,0
2023,S03,Hillsborough,S03-2023-P3,9,63,Sebring,20.6,19.01,29.7,3.65,0
2023,S03,Hillsborough,S03-2023-P3,10,70,Sebring,19.5,16.38,6.4,3.65,0
2023,S03,Hillsborough,S03-2023-P3,11,77,Sebring,31.1,19.07,24.3,3.65,0
2023,S03,Hillsborough,S03-2023-P3,12,84,Sebring,13.5,20.09,7.4,3.65,0
2023,S03,Hillsborough,S03-2023-P4,1,7,Sebring,22.6,18.71,0.0,4.02,0
2023,S03,Hillsborough,S03-2023-P4,2,14,Sebring,25.4,16.51,1.7,4.02,0
2023,S03,Hillsborough,S03-2023-P4,3,21,Sebring,23.4,19.14,2.0,4.02,0
2023,S03,Hillsborough,S03-2023-P4,4,28,Sebring,25.1,18.39,0.0,4.02,0
2023,S03,Hillsborough,S03-2023-P4,5,35,Sebring,25.9,16.25,0.0,4.02,0
2023,S03,Hillsborough,S03-2023-P4,6,42,Sebring,28.1,18.94,4.4,4.02,0
2023,S03,Hillsborough,S03-2023-P4,7,49,Sebring,22.7,18.0,0.0,4.02,0
2023,S03,Hillsborough,S03-2023-P4,8,56,Sebring,36.2,20.31,0.0,4.02,0
2023,S03,Hillsborough,S03-2023-P4,9,63,Sebring,23.7,18.43,6.6,4.02,0
2023,S03,Hillsborough,S03-2023-P4,10,70,Sebring,24.9,18.32,4.2,4.02,0
2023,S03,Hillsborough,S03-2023-P4,11,77,Sebring,14.8,18.17,4.9,4.02,0
2023,S03,Hillsborough,S03-2023-P4,12,84,Sebring,28.5,19.03,0.0,4.02,0
2023,S03,Hillsborough,S03-2023-P5,1,7,FL-8000,30.5,15.48,49.8,3.85,0
2023,S03,Hillsborough,S03-2023-P5,2,14,FL-8000,26.2,17.88,39.1,3.85,0
2023,S03,Hillsborough,S03-2023-P5,3,21,FL-8000,25.0,17.15,51.0,3.85,0
2023,S03,Hillsborough,S03-2023-P5,4,28,FL-8000,19.8,16.83,15.5,3.85,0
2023,S03,Hillsborough,S03-2023-P5,5,35,FL-8000,30.2,16.38,32.3,3.85,0
2023,S03,Hillsborough,S03-2023-P5,6,42,FL-8000,19.9,17.55,28.5,3.85,0
2023,S03,Hillsborough,S03-2023-P5,7,49,FL-8000,30.8,19.08,42.1,3.85,0
2023,S03,Hillsborough,S03-2023-P5,8,56,FL-8000,30.9,18.69,26.7,3.85,0
2023,S03,Hillsborough,S03-2023-P5,9,63,FL-8000,27.0,19.27,34.4,3.85,1
2023,S03,Hillsborough,S03-2023-P5,10,70,FL-8000,23.0,19.15,37.0,3.85,0
2023,S03,Hillsborough,S03-2023-P5,11,77,FL-8000,19.0,17.68,36.2,3.85,0
2023,S03,Hillsborough,S03-2023-P5,12,84,FL-8000,22.0,18.5,40.7,3.85,0
2023,S03,Hillsborough,S03-2023-P6,1,7,FL-8000,20.4,16.86,2.9,2.16,1
2023,S03,Hillsborough,S03-2023-P6,2,14,FL-8000,17.6,20.11,15.2,2.16,0
2023,S03,Hillsborough,S03-2023-P6,3,21,FL-8000,27.3,19.86,11.6,2.16,0
2023,S03,Hillsborough,S03-2023-P6,4,28,FL-8000,25.0,18.48,28.6,2.16,1
2023,S03,Hillsborough,S03-2023-P6,5,35,FL-8000,30.3,19.79,23.2,2.16,0
2023,S03,Hillsborough,S03-2023-P6,6,42,FL-8000,15.9,17.17,14.5,2.16,0
2023,S03,Hillsborough,S03-2023-P6,7,49,FL-8000,29.8,18.04,4.7,2.16,1
2023,S03,Hillsborough,S03-2023-P6,8,56,FL-8000,20.8,18.51,12.9,2.16,0
2023,S03,Hillsborough,S03-2023-P6,9,63,FL-8000,27.5,16.63,17.9,2.16,0
2023,S03,Hillsborough,S03-2023-P6,10,70,FL-8000,26.8,18.69,32.4,2.16,0
2023,S03,Hillsborough,S03-2023-P6,11,77,FL-8000,31.9,19.04,22.9,2.16,0
2023,S03,Hillsborough,S03-2023-P6,12,84,FL-8000,24.5,19.2,35.3,2.16,0
2023,S04,Hillsborough,S04-2023-P1,1,7,Sebring,14.3,19.89,37.1,3.65,0
2023,S04,Hillsborough,S04-2023-P1,2,14,Sebring,16.3,19.47,35.8,3.65,0
2023,S04,Hillsborough,S04-2023-P1,3,21,Sebring,20.9,18.06,15.4,3.65,0
2023,S04,Hillsborough,S04-2023-P1,4,28,Sebring,22.8,17.67,26.8,3.65,0
2023,S04,Hillsborough,S04-2023-P1,5,35,Sebring,31.1,16.91,16.6,3.65,0
2023,S04,Hillsborough,S04-2023-P1,6,42,Sebring,19.0,21.84,40.6,3.65,0
2023,S04,Hillsborough,S04-2023-P1,7,49,Sebring,15.1,21.47,26.7,3.65,0
2023,S04,Hillsborough,S04-2023-P1,8,56,Sebring,20.0,18.74,26.8,3.65,1
2023,S04,Hillsborough,S04-2023-P1,9,63,Sebring,20.9,19.5,30.2,3.65,0
2023,S04,Hillsborough,S04-2023-P1,10,70,Sebring,25.1,18.45,16.1,3.65,1
2023,S04,Hillsborough,S04-2023-P1,11,77,Sebring,22.3,18.96,28.8,3.65,0
2023,S04,Hillsborough,S04-2023-P1,12,84,Sebring,23.3,20.78,13.8,3.65,1
2023,S04,Hillsborough,S04-2023-P2,1,7,Sanibel,30.5,19.31,25.8,1.72,0
2023,S04,Hillsborough,S04-2023-P2,2,14,Sanibel,30.6,18.28,15.9,1.72,0
2023,S04,Hillsborough,S04-2023-P2,3,21,Sanibel,26.6,20.9,20.3,1.72,0
2023,S04,Hillsborough,S04-2023-P2,4,28,Sanibel,31.3,20.15,18.4,1.72,0
2023,S04,Hillsborough,S04-2023-P2,5,35,Sanibel,24.2,20.45,35.8,1.72,0
2023,S04,Hillsborough,S04-2023-P2,6,42,Sanibel,29.2,18.6,27.2,1.72,0
2023,S04,Hillsborough,S04-2023-P2,7,49,Sanibel,25.2,20.32,17.5,1.72,0
2023,S04,Hillsborough,S04-2023-P2,8,56,Sanibel,26.8,19.72,41.6,1.72,0
2023,S04,Hillsborough,S04-2023-P2,9,63,Sanibel,22.2,19.25,24.6,1.72,0
2023,S04,Hillsborough,S04-2023-P2,10,70,Sanibel,21.2,19.66,28.9,1.72,0
2023,S04,Hillsborough,S04-2023-P2,11,77,Sanibel,30.5,19.16,31.4,1.72,0
2023,S04,Hillsborough,S04-2023-P2,12,84,Sanibel,21.8,18.9,3.1,1.72,0
2023,S04,Hillsborough,S04-2023-P3,1,7,Sebring,24.9,16.56,25.7,2.85,0
2023,S04,Hillsborough,S04-2023-P3,2,14,Sebring,28.2,19.93,35.7,2.85,0
2023,S04,Hillsborough,S04-2023-P3,3,21,Sebring,20.6,18.57,30.9,2.85,0
2023,S04,Hillsborough,S04-2023-P3,4,28,Sebring,30.6,20.22,41.4,2.85,0
2023,S04,Hillsborough,S04-2023-P3,5,35,Sebring,27.2,19.83,33.7,2.85,0
2023,S04,Hillsborough,S04-2023-P3,6,42,Sebring,26.1,21.59,27.0,2.85,0
2023,S04,Hillsborough,S04-2023-P3,7,49,Sebring,21.7,18.09,41.6,2.85,0
2023,S04,Hillsborough,S04-2023-P3,8,56,Sebring,31.7,20.6,28.9,2.85,0
2023,S04,Hillsborough,S04-2023-P3,9,63,Sebring,17.2,19.78,29.5,2.85,0
2023,S04,Hillsborough,S04-2023-P3,10,70,Sebring,12.8,18.05,21.2,2.85,0
2023,S04,Hillsborough,S04-2023-P3,11,77,Sebring,32.2,18.67,14.0,2.85,0
2023,S04,Hillsborough,S04-2023-P3,12,84,Sebring,33.8,19.09,26.4,2.85,0
2023,S04,Hillsborough,S04-2023-P4,1,7,Sanibel,24.8,20.29,21.4,2.37,0
2023,S04,Hillsborough,S04-2023-P4,2,14,Sanibel,32.1,17.75,34.8,2.37,0
2023,S04,Hillsborough,S04-2023-P4,3,21,Sanibel,30.6,21.05,30.1,2.37,0
2023,S04,Hillsborough,S04-2023-P4,4,28,Sanibel,30.6,19.84,25.6,2.37,0
2023,S04,Hillsborough,S04-2023-P4,5,35,Sanibel,27.7,21.5,27.2,2.37,0
2023,S04,Hillsborough,S04-2023-P4,6,42,Sanibel,23.6,22.01,36.5,2.37,0
2023,S04,Hillsborough,S04-2023-P4,7,49,Sanibel,29.5,20.86,7.8,2.37,0
2023,S04,Hillsborough,S04-2023-P4,8,56,Sanibel,24.2,20.17,18.5,2.37,0
2023,S04,Hillsborough,S04-2023-P4,9,63,Sanibel,36.0,22.55,17.3,2.37,0
2023,S04,Hillsborough,S04-2023-P4,10,70,Sanibel,31.6,22.94,24.5,2.37,0
2023,S04,Hillsborough,S04-2023-P4,11,77,Sanibel,14.8,20.3,43.2,2.37,0
2023,S04,Hillsborough,S04-2023-P4,12,84,Sanibel,27.8,21.45,7.0,2.37,0
2023,S04,Hillsborough,S04-2023-P5,1,7,FL-8000,20.5,22.25,34.3,3.85,1
2023,S04,Hillsborough,S04-2023-P5,2,14,FL-8000,24.9,22.52,24.6,3.85,0
2023,S04,Hillsborough,S04-2023-P5,3,21,FL-8000,26.1,20.46,33.2,3.85,0
2023,S04,Hillsborough,S04-2023-P5,4,28,FL-8000,16.8,21.77,21.3,3.85,0
2023,S04,Hillsborough,S04-2023-P5,5,35,FL-8000,16.4,20.3,23.6,3.85,0
2023,S04,Hillsborough,S04-2023-P5,6,42,FL-8000,22.2,17.52,38.2,3.85,0
2023,S04,Hillsborough,S04-2023-P5,7,49,FL-8000,32.6,21.23,41.7,3.85,1
2023,S04,Hillsborough,S04-2023-P5,8,56,FL-8000,20.7,20.63,33.6,3.85,0
2023,S04,Hillsborough,S04-2023-P5,9,63,FL-8000,29.8,20.41,21.7,3.85,1
2023,S04,Hillsborough,S04-2023-P5,10,70,FL-8000,27.3,20.79,21.3,3.85,1
2023,S04,Hillsborough,S04-2023-P5,11,77,FL-8000,33.1,22.06,33.3,3.85,1
2023,S04,Hillsborough,S04-2023-P5,12,84,FL-8000,22.5,20.32,4.8,3.85,0
2023,S04,Hillsborough,S04-2023-P6,1,7,Sanibel,26.7,22.2,29.3,3.34,0
2023,S04,Hillsborough,S04-2023-P6,2,14,Sanibel,20.7,18.75,22.8,3.34,0
2023,S04,Hillsborough,S04-2023-P6,3,21,Sanibel,27.7,19.2,21.2,3.34,0
2023,S04,Hillsborough,S04-2023-P6,4,28,Sanibel,18.5,20.19,25.9,3.34,0
2023,S04,Hillsborough,S04-2023-P6,5,35,Sanibel,27.0,18.58,22.7,3.34,0
2023,S04,Hillsborough,S04-2023-P6,6,42,Sanibel,22.9,20.19,12.1,3.34,0
2023,S04,Hillsborough,S04-2023-P6,7,49,Sanibel,34.3,18.75,25.2,3.34,1
2023,S04,Hillsborough,S04-2023-P6,8,56,Sanibel,28.4,19.37,10.7,3.34,0
2023,S04,Hillsborough,S04-2023-P6,9,63,Sanibel,19.1,20.0,23.3,3.34,0
2023,S04,Hillsborough,S04-2023-P6,10,70,Sanibel,22.7,17.51,31.2,3.34,0
2023,S04,Hillsborough,S04-2023-P6,11,77,Sanibel,26.4,21.4,25.7,3.34,0
2023,S04,Hillsborough,S04-2023-P6,12,84,Sanibel,26.7,20.58,38.3,3.34,0
2023,S05,Collier,S05-2023-P1,1,7,Sanibel,31.4,18.95,52.9,2.69,0
2023,S05,Collier,S05-2023-P1,2,14,Sanibel,25.5,20.18,41.9,2.69,0
2023,S05,Collier,S05-2023-P1,3,21,Sanibel,21.0,20.48,40.1,2.69,0
2023,S05,Collier,S05-2023-P1,4,28,Sanibel,20.5,20.12,27.9,2.69,0
2023,S05,Collier,S05-2023-P1,5,35,Sanibel,28.0,18.36,30.8,2.69,0
2023,S05,Collier,S05-2023-P1,6,42,Sanibel,41.8,19.56,31.3,2.69,1
2023,S05,Collier,S05-2023-P1,7,49,Sanibel,27.0,19.14,46.6,2.69,0
2023,S05,Collier,S05-2023-P1,8,56,Sanibel,28.1,20.63,37.7,2.69,0
2023,S05,Collier,S05-2023-P1,9,63,Sanibel,32.6,18.99,34.5,2.69,0
2023,S05,Collier,S05-2023-P1,10,70,Sanibel,28.5,18.4,38.2,2.69,0
2023,S05,Collier,S05-2023-P1,11,77,Sanibel,28.6,19.81,31.6,2.69,0
2023,S05,Collier,S05-2023-P1,12,84,Sanibel,31.8,21.02,31.9,2.69,0
2023,S05,Collier,S05-2023-P2,1,7,Sanibel,36.8,21.25,17.3,1.8,0
2023,S05,Collier,S05-2023-P2,2,14,Sanibel,37.5,20.71,24.0,1.8,0
2023,S05,Collier,S05-2023-P2,3,21,Sanibel,23.9,20.8,14.6,1.8,0
2023,S05,Collier,S05-2023-P2,4,28,Sanibel,21.6,19.16,26.1,1.8,0
2023,S05,Collier,S05-2023-P2,5,35,Sanibel,26.1,20.2,24.2,1.8,0
2023,S05,Collier,S05-2023-P2,6,42,Sanibel,29.4,18.6,22.6,1.8,0
2023,S05,Collier,S05-2023-P2,7,49,Sanibel,36.1,20.22,23.2,1.8,0
2023,S05,Collier,S05-2023-P2,8,56,Sanibel,23.1,19.82,30.1,1.8,0
2023,S05,Collier,S05-2023-P2,9,63,Sanibel,22.5,21.85,28.3,1.8,0
2023,S05,Collier,S05-2023-P2,10,70,Sanibel,26.8,19.96,32.5,1.8,0
2023,S05,Collier,S05-2023-P2,11,77,Sanibel,34.9,21.07,28.6,1.8,1
2023,S05,Collier,S05-2023-P2,12,84,Sanibel,23.6,18.09,30.0,1.8,0
2023,S05,Collier,S05-2023-P3,1,7,Tygress,33.3,19.4,44.3,2.76,0
2023,S05,Collier,S05-2023-P3,2,14,Tygress,29.4,20.26,52.0,2.76,0
2023,S05,Collier,S05-2023-P3,3,21,Tygress,34.5,21.41,40.3,2.76,0
2023,S05,Collier,S05-2023-P3,4,28,Tygress,27.0,20.39,46.3,2.76,0
2023,S05,Collier,S05-2023-P3,5,35,Tygress,24.7,20.89,43.5,2.76,0
2023,S05,Collier,S05-2023-P3,6,42,Tygress,31.1,22.58,42.8,2.76,0
2023,S05,Collier,S05-2023-P3,7,49,Tygress,18.2,23.35,38.5,2.76,0
2023,S05,Collier,S05-2023-P3,8,56,Tygress,26.1,19.65,20.7,2.76,0
2023,S05,Collier,S05-2023-P3,9,63,Tygress,34.7,20.6,30.7,2.76,0
2023,S05,Collier,S05-2023-P3,10,70,Tygress,32.0,19.17,36.1,2.76,1
2023,S05,Collier,S05-2023-P3,11,77,Tygress,32.8,21.69,39.5,2.76,0
2023,S05,Collier,S05-2023-P3,12,84,Tygress,24.2,23.07,48.9,2.76,0
2023,S05,Collier,S05-2023-P4,1,7,Tygress,20.1,19.59,18.6,3.15,0
2023,S05,Collier,S05-2023-P4,2,14,Tygress,36.5,19.04,14.9,3.15,0
2023,S05,Collier,S05-2023-P4,3,21,Tygress,25.1,18.77,6.8,3.15,0
2023,S05,Collier,S05-2023-P4,4,28,Tygress,30.4,17.99,7.8,3.15,0
2023,S05,Collier,S05-2023-P4,5,35,Tygress,29.9,18.51,17.3,3.15,0
2023,S05,Collier,S05-2023-P4,6,42,Tygress,35.5,20.19,14.8,3.15,0
2023,S05,Collier,S05-2023-P4,7,49,Tygress,28.7,20.8,18.7,3.15,0
2023,S05,Collier,S05-2023-P4,8,56,Tygress,23.2,19.13,14.5,3.15,0
2023,S05,Collier,S05-2023-P4,9,63,Tygress,33.6,19.21,5.3,3.15,0
2023,S05,Collier,S05-2023-P4,10,70,Tygress,18.6,18.89,9.8,3.15,0
2023,S05,Collier,S05-2023-P4,11,77,Tygress,24.0,19.47,0.4,3.15,0
2023,S05,Collier,S05-2023-P4,12,84,Tygress,22.3,18.25,27.5,3.15,0
2023,S05,Collier,S05-2023-P5,1,7,Tygress,29.7,19.54,35.9,2.73,0
2023,S05,Collier,S05-2023-P5,2,14,Tygress,32.1,21.93,55.4,2.73,0
2023,S05,Collier,S05-2023-P5,3,21,Tygress,21.5,21.67,34.7,2.73,0
2023,S05,Collier,S05-2023-P5,4,28,Tygress,26.0,17.65,23.1,2.73,0
2023,S05,Collier,S05-2023-P5,5,35,Tygress,32.5,19.32,39.1,2.73,0
2023,S05,Collier,S05-2023-P5,6,42,Tygress,36.2,19.47,20.3,2.73,0
2023,S05,Collier,S05-2023-P5,7,49,Tygress,30.3,21.65,29.9,2.73,0
2023,S05,Collier,S05-2023-P5,8,56,Tygress,31.3,19.01,29.0,2.73,0
2023,S05,Collier,S05-2023-P5,9,63,Tygress,31.3,19.72,33.7,2.73,0
2023,S05,Collier,S05-2023-P5,10,70,Tygress,27.4,18.53,43.0,2.73,0
2023,S05,Collier,S05-2023-P5,11,77,Tygress,18.9,21.49,35.4,2.73,0
2023,S05,Collier,S05-2023-P5,12,84,Tygress,37.3,19.83,47.8,2.73,0
2023,S05,Collier,S05-2023-P6,1,7,HM-1823,33.1,20.19,29.0,3.63,1
2023,S05,Collier,S05-2023-P6,2,14,HM-1823,31.4,18.73,34.0,3.63,0
2023,S05,Collier,S05-2023-P6,3,21,HM-1823,31.7,20.31,32.9,3.63,0
2023,S05,Collier,S05-2023-P6,4,28,HM-1823,23.6,17.26,28.1,3.63,0
2023,S05,Collier,S05-2023-P6,5,35,HM-1823,29.7,21.78,28.8,3.63,0
2023,S05,Collier,S05-2023-P6,6,42,HM-1823,23.7,20.49,49.9,3.63,0
2023,S05,Collier,S05-2023-P6,7,49,HM-1823,24.8,20.31,41.6,3.63,0
2023,S05,Collier,S05-2023-P6,8,56,HM-1823,25.7,19.76,24.4,3.63,0
2023,S05,Collier,S05-2023-P6,9,63,HM-1823,24.6,18.33,39.2,3.63,0
2023,S05,Collier,S05-2023-P6,10,70,HM-1823,32.2,19.73,25.8,3.63,0
2023,S05,Collier,S05-2023-P6,11,77,HM-1823,26.7,20.38,27.7,3.63,1
2023,S05,Collier,S05-2023-P6,12,84,HM-1823,23.6,19.99,21.9,3.63,0
2023,S06,Collier,S06-2023-P1,1,7,FL-8000,34.8,20.3,0.0,3.36,0
2023,S06,Collier,S06-2023-P1,2,14,FL-8000,11.8,19.5,18.4,3.36,0
2023,S06,Collier,S06-2023-P1,3,21,FL-8000,13.7,18.51,5.4,3.36,0
2023,S06,Collier,S06-2023-P1,4,28,FL-8000,16.2,16.86,22.5,3.36,0
2023,S06,Collier,S06-2023-P1,5,35,FL-8000,26.8,17.35,25.6,3.36,0
2023,S06,Collier,S06-2023-P1,6,42,FL-8000,26.6,18.08,20.2,3.36,0
2023,S06,Collier,S06-2023-P1,7,49,FL-8000,17.0,18.22,20.4,3.36,0
2023,S06,Collier,S06-2023-P1,8,56,FL-8000,25.4,17.93,12.3,3.36,0
2023,S06,Collier,S06-2023-P1,9,63,FL-8000,17.8,19.29,17.6,3.36,0
2023,S06,Collier,S06-2023-P1,10,70,FL-8000,28.1,15.79,4.0,3.36,0
2023,S06,Collier,S06-2023-P1,11,77,FL-8000,22.0,19.05,28.0,3.36,0
2023,S06,Collier,S06-2023-P1,12,84,FL-8000,21.0,17.02,9.2,3.36,1
2023,S06,Collier,S06-2023-P2,1,7,HM-1823,19.4,18.62,42.8,1.53,0
2023,S06,Collier,S06-2023-P2,2,14,HM-1823,26.7,17.8,24.7,1.53,0
2023,S06,Collier,S06-2023-P2,3,21,HM-1823,13.1,17.59,40.4,1.53,0
2023,S06,Collier,S06-2023-P2,4,28,HM-1823,28.0,17.77,32.3,1.53,0
2023,S06,Collier,S06-2023-P2,5,35,HM-1823,20.1,17.05,37.0,1.53,0
2023,S06,Collier,S06-2023-P2,6,42,HM-1823,14.6,16.95,29.2,1.53,0
2023,S06,Collier,S06-2023-P2,7,49,HM-1823,18.1,18.05,12.1,1.53,0
2023,S06,Collier,S06-2023-P2,8,56,HM-1823,35.2,16.56,32.4,1.53,0
2023,S06,Collier,S06-2023-P2,9,63,HM-1823,21.4,18.61,47.1,1.53,0
2023,S06,Collier,S06-2023-P2,10,70,HM-1823,13.8,18.98,41.6,1.53,0
2023,S06,Collier,S06-2023-P2,11,77,HM-1823,22.8,18.73,46.2,1.53,0
2023,S06,Collier,S06-2023-P2,12,84,HM-1823,20.2,16.21,40.1,1.53,0
2023,S06,Collier,S06-2023-P3,1,7,HM-1823,15.5,17.83,36.2,3.19,0
2023,S06,Collier,S06-2023-P3,2,14,HM-1823,32.9,15.83,38.0,3.19,0
2023,S06,Collier,S06-2023-P3,3,21,HM-1823,20.4,16.56,15.3,3.19,1
2023,S06,Collier,S06-2023-P3,4,28,HM-1823,23.8,16.38,22.2,3.19,0
2023,S06,Collier,S06-2023-P3,5,35,HM-1823,21.9,16.64,32.1,3.19,0
2023,S06,Collier,S06-2023-P3,6,42,HM-1823,20.0,17.27,24.4,3.19,0
2023,S06,Collier,S06-2023-P3,7,49,HM-1823,22.9,17.16,29.9,3.19,0
2023,S06,Collier,S06-2023-P3,8,56,HM-1823,29.0,16.65,40.6,3.19,1
2023,S06,Collier,S06-2023-P3,9,63,HM-1823,37.0,18.29,43.5,3.19,1
2023,S06,Collier,S06-2023-P3,10,70,HM-1823,27.4,16.85,39.6,3.19,1
2023,S06,Collier,S06-2023-P3,11,77,HM-1823,24.7,17.21,13.5,3.19,0
2023,S06,Collier,S06-2023-P3,12,84,HM-1823,25.1,16.68,25.0,3.19,0
2023,S06,Collier,S06-2023-P4,1,7,FL-8000,26.1,18.04,24.1,3.46,0
2023,S06,Collier,S06-2023-P4,2,14,FL-8000,16.3,16.46,28.6,3.46,0
2023,S06,Collier,S06-2023-P4,3,21,FL-8000,25.1,18.07,20.2,3.46,0
2023,S06,Collier,S06-2023-P4,4,28,FL-8000,22.8,16.77,28.6,3.46,0
2023,S06,Collier,S06-2023-P4,5,35,FL-8000,24.0,15.32,15.3,3.46,0
2023,S06,Collier,S06-2023-P4,6,42,FL-8000,33.6,16.72,16.3,3.46,0
2023,S06,Collier,S06-2023-P4,7,49,FL-8000,28.2,16.53,33.4,3.46,0
2023,S06,Collier,S06-2023-P4,8,56,FL-8000,24.9,16.85,20.9,3.46,0
2023,S06,Collier,S06-2023-P4,9,63,FL-8000,35.0,16.45,11.7,3.46,0
2023,S06,Collier,S06-2023-P4,10,70,FL-8000,14.0,16.27,4.2,3.46,0
2023,S06,Collier,S06-2023-P4,11,77,FL-8000,33.0,19.77,26.6,3.46,0
2023,S06,Collier,S06-2023-P4,12,84,FL-8000,18.3,17.24,35.7,3.46,0
2023,S06,Collier,S06-2023-P5,1,7,Sanibel,21.9,17.68,26.1,3.35,0
2023,S06,Collier,S06-2023-P5,2,14,Sanibel,28.5,17.42,34.5,3.35,0
2023,S06,Collier,S06-2023-P5,3,21,Sanibel,31.2,14.26,22.6,3.35,0
2023,S06,Collier,S06-2023-P5,4,28,Sanibel,32.2,19.25,15.3,3.35,0
2023,S06,Collier,S06-2023-P5,5,35,Sanibel,19.6,17.81,27.1,3.35,0
2023,S06,Collier,S06-2023-P5,6,42,Sanibel,21.9,14.93,16.4,3.35,0
2023,S06,Collier,S06-2023-P5,7,49,Sanibel,30.4,17.46,25.1,3.35,0
2023,S06,Collier,S06-2023-P5,8,56,Sanibel,27.2,16.71,18.9,3.35,0
2023,S06,Collier,S06-2023-P5,9,63,Sanibel,22.7,16.35,20.9,3.35,0
2023,S06,Collier,S06-2023-P5,10,70,Sanibel,28.9,16.25,43.5,3.35,0
2023,S06,Collier,S06-2023-P5,11,77,Sanibel,26.3,17.44,13.0,3.35,0
2023,S06,Collier,S06-2023-P5,12,84,Sanibel,24.3,16.76,12.9,3.35,0
2023,S06,Collier,S06-2023-P6,1,7,Tygress,22.0,15.97,28.8,2.71,0
2023,S06,Collier,S06-2023-P6,2,14,Tygress,21.4,17.96,23.9,2.71,0
2023,S06,Collier,S06-2023-P6,3,21,Tygress,24.5,18.9,25.6,2.71,0
2023,S06,Collier,S06-2023-P6,4,28,Tygress,15.2,19.3,35.7,2.71,0
2023,S06,Collier,S06-2023-P6,5,35,Tygress,28.0,16.27,29.1,2.71,0
2023,S06,Collier,S06-2023-P6,6,42,Tygress,18.8,17.18,24.5,2.71,0
2023,S06,Collier,S06-2023-P6,7,49,Tygress,36.1,16.01,29.3,2.71,0
2023,S06,Collier,S06-2023-P6,8,56,Tygress,15.6,17.93,43.0,2.71,0
2023,S06,Collier,S06-2023-P6,9,63,Tygress,21.8,13.41,37.7,2.71,0
2023,S06,Collier,S06-2023-P6,10,70,Tygress,23.8,18.82,32.9,2.71,0
2023,S06,Collier,S06-2023-P6,11,77,Tygress,30.4,17.25,51.5,2.71,0
2023,S06,Collier,S06-2023-P6,12,84,Tygress,27.5,17.14,23.9,2.71,0
2023,S07,Miami-Dade,S07-2023-P1,1,7,FL-8000,22.5,20.97,20.4,3.75,1
2023,S07,Miami-Dade,S07-2023-P1,2,14,FL-8000,18.1,15.48,10.1,3.75,0
2023,S07,Miami-Dade,S07-2023-P1,3,21,FL-8000,30.8,17.41,12.7,3.75,1
2023,S07,Miami-Dade,S07-2023-P1,4,28,FL-8000,25.7,18.45,17.3,3.75,0
2023,S07,Miami-Dade,S07-2023-P1,5,35,FL-8000,22.6,18.3,30.4,3.75,0
